gene,lfc,q
NUBP2,0.258838722,0.009428894
MRPS5,0.258950305,0.001884687
ZFAND3,0.259067021,0.002665848
ABHD17A,0.259589315,0.015844493
CALR,0.259637216,0.013248507
DPM3,0.259755949,0.033635061
RALY,0.259938251,0.026031172
PATL1,0.259981042,0.006179343
QPRT,0.260797885,0.045928798
COASY,0.260919187,0.002312143
DLC1,0.261001415,0.009314281
GTF3C6,0.261027009,0.021856919
TMEM147,0.261097809,0.001612518
ZNF121,0.261259156,0.017500242
GOLGA3,0.261579618,0.001160601
C19orf25,0.261608337,0.00183861
HIGD2A,0.261806361,0.00658338
VSTM4,0.261835185,0.004113067
SLC27A5,0.261909624,0.008660047
GPSM1,0.26195955,0.023070839
XPO1,0.262093105,0.015586341
CDC26,0.262111522,0.005646258
ZHX3,0.263067071,0.002904321
GFER,0.263170886,0.00414272
STX4,0.263312932,0.022516894
PRKD3,0.263800902,0.028926949
SLC18B1,0.264246609,0.04086477
TMOD3,0.264436522,0.021434368
AP5Z1,0.264589109,0.00624177
SOCS4,0.265007418,0.021290668
PLPP5,0.265216706,0.002434397
POR,0.265545635,0.00105369
AHCYL2,0.26560291,0.036081465
RPS25,0.265666564,0.008277002
TRMT112,0.266461937,0.001380942
ACAA1,0.266764628,0.004416248
RIPK1,0.267200698,0.004411083
PRDX6,0.267277138,0.028317834
COBL,0.267564728,0.041457158
ESRRA,0.267864816,0.005171281
FAM160B2,0.268244794,0.008348984
ERCC5,0.268300285,0.017168529
TSPAN14,0.268471341,0.001188658
HSD17B10,0.268781996,0.023739153
ARL2,0.268934814,0.012396244
RANBP3,0.268979176,0.001588527
WDR45,0.269101294,4.86E-05
CEBPG,0.2693732,0.00920344
LMF2,0.269599141,0.005825917
WDR83OS,0.270028423,0.004271098
ZSWIM1,0.270385461,0.005917428
RPL37,0.270433425,0.012925626
SCNM1,0.270523234,0.009608493
TEAD1,0.270523445,0.033436294
CCDC130,0.271171094,0.015874346
G3BP1,0.271835185,0.00130584
HNRNPH3,0.271872312,0.003799272
DONSON,0.27193691,0.033344595
RPS14,0.271944234,0.00920344
MPZL1,0.271992996,0.008103145
SERPINB9,0.272788725,0.028772329
MAP3K3,0.273186084,0.004442991
SART1,0.273204976,0.009589327
TAB2,0.27330533,0.019100899
TNIP1,0.273341674,0.001038401
CCDC174,0.273689707,0.001353804
SNHG6,0.273724051,0.037180449
RILPL1,0.273859702,0.040142056
MIGA2,0.273870243,0.00158124
NFIB,0.273948809,0.005568408
RABAC1,0.273965544,0.001282588
SYS1,0.27431692,0.002385242
SSNA1,0.274387747,0.030125198
ZSWIM7,0.274516863,0.004833108
IFNGR1,0.274552642,0.039928515
IGF1R,0.274561035,0.001131281
TIMM44,0.274625121,0.00225949
LEMD2,0.274636709,0.002836864
TNK2,0.274728696,0.018816871
MIEN1,0.275159509,0.00430572
IFRD1,0.275328406,0.042131831
JADE2,0.275743436,0.018750787
ECH1,0.27582116,0.01115587
CD247,0.27586075,0.027053231
DAD1,0.275880508,0.014320152
FBXL6,0.275945172,0.044130344
ETV6,0.276555296,0.033489652
MRPL52,0.277105745,0.004686288
STK40,0.277274109,0.010969524
IL17D,0.277285477,0.016864776
RPL10,0.27751265,0.01217747
RPL24,0.277519663,0.005038496
GAA,0.277562883,0.007717782
PTPN18,0.277907477,0.022123612
ZNF341,0.278126506,0.009315097
ERN1,0.278525555,0.025570593
AKT2,0.278604451,0.033553765
ARRB2,0.278857796,0.000985718
MED11,0.279019281,0.030351467
MAP2K7,0.279044167,0.005260727
OSBPL11,0.279152681,0.03184067
ZNF598,0.27949627,0.003167712
HCFC1,0.279531328,0.011896552
ZDHHC1,0.279613183,0.01463292
DDX27,0.279706157,3.35E-05
ATP10D,0.279755885,0.021082468
METTL18,0.279756237,0.003895074
FSD1,0.279765932,0.014909795
EIF1AD,0.279872928,0.000486433
LOC105372321,0.27989053,0.039928515
RPL9,0.280253871,0.011333779
CACTIN,0.280803801,0.001958622
HSPA5,0.280894186,0.047853023
BIN3,0.280918696,0.007233493
DDX23,0.280947282,0.000776844
TMEM99,0.281279384,0.008711032
HEXIM1,0.281548926,0.003508469
NR2C2AP,0.281553522,0.002498439
CIZ1,0.281832345,0.006732791
CC2D1B,0.281834948,0.020159063
RPL27,0.281910235,0.003248935
KCNMB3,0.28192284,0.043835939
AIFM2,0.282176682,0.016226412
FANCG,0.282273831,0.022783367
SMPD4,0.282292095,0.039545368
KMT2B,0.282409482,0.046575066
SF3B2,0.282653814,0.004969758
SEC14L1,0.282696536,0.029816076
FBXO8,0.282943759,0.013742523
DHRS1,0.282980169,0.007480691
FAM110A,0.283544547,0.026542186
SUFU,0.283621544,0.001160601
ITPK1,0.283721549,0.007533814
LAMTOR4,0.283825841,0.006726291
CDCA4,0.28405164,0.006211328
RPL31,0.284073161,0.006389961
KLHL25,0.28412671,0.044370585
UBE2J2,0.284335478,4.64E-05
TAF1C,0.284423237,0.028951221
ZNF574,0.28443372,0.006898885
ANO8,0.28448039,0.046762443
MFSD12,0.284877628,0.00867689
PFN1,0.284964989,0.009946819
ZNF473,0.285229075,0.005549767
SIRT1,0.28591585,0.018749983
PPT2-EGFL8,0.286142996,0.03140306
TMEM170A,0.286446596,0.009589327
TEX264,0.286462899,0.002275637
CCDC74B,0.286988769,0.027414403
IDH1,0.28740416,0.001509014
LRRC8A,0.287646459,0.039408461
BCORL1,0.28813578,0.003779285
MINK1,0.288162708,0.018995951
DHRSX,0.288219736,0.032617486
SLC25A28,0.288248254,0.005646258
PLPP1,0.28828708,0.00260235
MED20,0.288306836,0.00026576
TSSC4,0.288352019,0.005118012
ZNF766,0.288783048,0.00332285
RND2,0.288784537,0.008871189
PDE4DIP,0.288828022,0.006534325
ABCC10,0.288990709,0.028729563
FNDC3B,0.289037579,0.034288
ADI1,0.28911896,0.005156562
TMEM259,0.289142262,0.010494296
GAS6,0.28951938,0.001838398
NOSIP,0.289812232,0.013411892
TMEM214,0.289904711,0.004189965
GAS5,0.289955538,0.007009421
CYBC1,0.289984803,0.041277865
NAA38,0.29001245,0.00740657
ISY1,0.290074847,0.000523588
ZNF319,0.290218563,0.005021053
QTRT1,0.290303921,0.014176147
TLE1,0.290304193,0.002837102
LSM2,0.290664522,0.009721889
TICAM1,0.290690863,0.014209078
TRIR,0.290719019,0.001524056
NUDC,0.290781231,0.001035456
ZNF646,0.290798478,0.020084007
NDUFA13,0.290872821,0.008987414
MCRIP1,0.290898506,0.009428894
PCGF1,0.290918748,0.000312978
HERPUD1,0.290942487,0.002441683
ZBTB40,0.291018023,0.008154422
KATNA1,0.291053934,0.019518073
TPP1,0.291452933,0.016095522
GPX1,0.291594847,0.00248861
GCK,0.291759957,0.008968448
PURG,0.291773661,0.017002479
PHF2,0.291793361,0.023836572
GCC1,0.292272569,0.00269359
PRR19,0.29231031,0.040793776
ZNF276,0.292427916,0.032617486
AGAP3,0.292468528,0.004768018
CEP131,0.292490421,0.020057606
ATP5ME,0.29268503,0.02145449
DNAJC1,0.293228754,0.014872878
ELMOD3,0.293310257,0.00702781
NPEPL1,0.293552399,0.026722413
RPS24,0.293703838,0.005625455
UBC,0.293733006,0.021523613
PAPOLA,0.293756726,0.003546039
POLR1H,0.293852508,0.003812742
EGLN2,0.29398245,0.005480782
POGK,0.294147249,0.006605162
PINLYP,0.294662412,0.027379441
WDR81,0.29485372,0.031326667
ZNF408,0.295315984,0.004791988
ILVBL,0.295695929,0.006555857
PC,0.295837357,0.004500475
TOB1-AS1,0.295839912,0.002434397
ANKS3,0.295971264,0.00782788
TMEM179B,0.296279774,0.019981254
ARRDC1,0.296506505,0.002425292
MOB1A,0.29670816,0.001538029
FURIN,0.29682829,0.001425267
HEATR5A,0.297160156,0.043354638
WWOX,0.297454782,0.002732838
USE1,0.297506863,0.002600558
TNFRSF14,0.297963193,0.043106731
CC2D1A,0.298357174,0.004382064
LRRC75B,0.298453781,0.010246013
ZNF865,0.298516888,0.011559045
SLC44A2,0.298518735,0.02416114
LAPTM4A,0.298535331,0.002095381
ZNF621,0.298584031,0.024089002
CCNG1,0.298612027,0.004794047
FBRSL1,0.298927751,0.005050883
ZSWIM8,0.29935095,0.036569205
STAP2,0.299615035,0.013854563
LOC171391,0.299750294,0.028335679
OST4,0.299809763,0.0034865
ATL3,0.300319677,0.02931495
CIC,0.300518645,0.041965277
DNAJC3,0.300724869,0.001806448
SYVN1,0.300748554,0.010103364
PYGO2,0.300762271,3.76E-05
APEX2,0.300792962,0.000148797
LRRC45,0.300905525,0.005411624
ZNF571,0.300966055,0.01136374
WIZ,0.300998198,0.01689595
PHYKPL,0.301502757,0.023532959
DNMBP,0.301785574,0.013167467
TMX1,0.302167133,0.038840166
ING5,0.302237,0.000647227
CSNK2B,0.302362576,0.003809363
C19orf81,0.302405678,0.044984693
UBXN1,0.302775265,0.004077833
RPS13,0.303195326,0.010790782
IGDCC3,0.303441809,0.039247524
RPS19BP1,0.303584309,0.00426027
CD320,0.30388068,0.000470319
ZC3H3,0.303939172,0.006942534
NCOA5,0.304095855,0.005038577
SELENON,0.304431521,0.006931917
GRAMD1A,0.30467431,0.000847649
WDR83,0.304813731,0.003206922
AK4,0.305479556,0.020273155
HSD17B14,0.305661667,0.022311514
CENPT,0.305838912,0.002644346
CASP2,0.305915761,0.029851368
NADK,0.305979485,5.98E-06
MISP3,0.306001518,0.011958474
SDHAF2,0.306214455,0.005153362
ZNF558,0.306613496,0.001990505
WRAP53,0.306762605,0.004957064
KRCC1,0.30745823,4.25E-02
DPF2,0.307476955,0.008903156
RILPL2,0.307517749,0.000926081
RPL27A,0.307957498,0.008204367
RPL29,0.308067388,0.006196096
UCK1,0.308125507,0.000169174
MRPL23,0.30820351,0.010742388
DTX3,0.308277003,0.00069122
MIB2,0.308351826,0.002816657
GALNT10,0.30837597,0.046853397
RBM10,0.308573248,0.006729914
ACP6,0.309057273,0.010201685
FRAT1,0.309110238,0.004267841
SPDYA,0.309251726,0.024985937
FHL3,0.309454041,0.017136637
BSG,0.309724649,0.001462209
FASTK,0.309855002,0.003276553
MAPKAPK3,0.310121457,0.032447916
TRIM11,0.310150584,0.007531196
TMEM39B,0.310191024,0.003065653
ZC3H18,0.310787257,0.002609182
FAU,0.310933113,0.007607302
SHC2,0.3110906,0.007492886
C19orf44,0.311332389,0.000617627
PLEKHG1,0.311504191,0.030498818
DPAGT1,0.311506345,8.71E-06
KATNAL2,0.311595532,0.00469416
ZNF580,0.311794067,0.019208603
LRRC56,0.312010134,0.016817086
SMPD2,0.312426673,0.002202479
WNT5B,0.312621507,0.00915042
ZNF823,0.313239747,0.024450661
ITGA11,0.313333407,0.033537486
SEC11A,0.313446075,0.010602474
EMID1,0.313459852,0.021568422
SLC16A4,0.313560626,0.044254771
LSM10,0.313680124,0.000757623
SF3B4,0.31426521,0.000436495
SEC14L6,0.314357463,0.016742863
ETHE1,0.314506756,0.000368388
SEC61A1,0.314670361,0.000307889
H1-10,0.314848374,0.004060929
DUSP18,0.315116481,0.018723404
PLEKHM1,0.315318739,0.008750605
TOP1MT,0.315423889,0.006838198
MST1,0.315518345,0.009113729
NUDT16L1,0.315522408,0.000184679
ELOF1,0.315679257,0.001468164
CIB1,0.315695223,0.013008857
ARMC5,0.315890213,0.002144379
CCDC167,0.316087668,0.002995164
MARCHF8,0.316337417,0.022958498
ROMO1,0.316354677,0.004082981
GNAI2,0.316369636,0.001491165
GUSB,0.316433572,0.017330084
FXR1,0.316461434,0.001772463
REPIN1,0.316476239,0.000632863
PRSS53,0.31676388,0.042476868
POLR2L,0.317215222,0.008758942
RPS29,0.317268091,0.003170695
AFF1,0.31737864,0.00414272
CCDC61,0.317716353,0.004758464
PTK7,0.317812434,0.038755335
RBM17,0.31813356,0.000314029
VKORC1,0.318295687,0.009518977
BCL2L1,0.318297003,0.000259335
GATAD2A,0.318554107,0.00030906
SOX21-AS1,0.318787342,0.046253023
GADD45GIP1,0.319044562,0.007734762
NR2F6,0.319338119,0.003779285
MORC2,0.319673061,0.000506696
MFSD10,0.320090043,0.00160621
ARHGEF26-AS1,0.320090554,0.037769138
MMS22L,0.320126006,0.042257888
GAK,0.320547268,0.000262073
RIT1,0.32065903,0.000996218
ANTKMT,0.320826182,0.005791194
RAB9A,0.32110937,0.018048896
NUP188,0.321110868,0.022637383
RAD52,0.321217768,0.01422125
TTC31,0.321231454,0.013514991
BRD4,0.321371476,0.000861801
CTSK,0.321787152,0.023214756
ZNF141,0.322179437,0.003491752
TRIM65,0.322210419,0.003254198
TAF3,0.322392803,0.000597201
NAA16,0.322404364,0.023678827
RPL36AL,0.322451853,0.003514895
RPL32,0.323087093,0.006683961
RPS2,0.323206895,0.005672302
FOXP4,0.323317324,0.005340445
VPS37D,0.323475871,0.001588977
GTF3C5,0.323959437,0.017564354
CPT1A,0.324340032,0.042395765
DYNC2I2,0.324433062,0.000800213
SLC8B1,0.324634403,0.009672349
BANF1,0.324723344,0.001981164
TSKU,0.324817044,0.048757223
NUDT1,0.325661474,0.028868321
KANK1,0.325724421,0.038842352
TTC28,0.326203988,0.002840836
C2CD2,0.326215962,0.006300742
TGFBR1,0.32636571,0.048099487
SHARPIN,0.32683772,0.002786907
METTL17,0.326940622,0.001437985
STAT6,0.327044205,0.027296424
IL17RC,0.327278019,0.019815538
SLC29A3,0.327308595,0.01638248
FRMD8,0.327544685,0.023701401
DDX3Y,0.327590424,0.00784481
UFD1,0.327814902,0.000695578
PIK3CD,0.328143501,0.002191864
MTA1,0.328224043,0.00195669
SAT2,0.3282764,0.000254598
CEP112,0.328355971,0.020062252
CHRNB1,0.328501029,9.88E-04
RPS18,0.328558833,0.006647146
KAT8,0.329386563,2.40E-05
LY6G5C,0.329467669,0.033692145
HS1BP3,0.329493585,0.00891187
TUT1,0.329563265,0.005021053
COL6A1,0.329680971,0.040726711
DENND2A,0.329716656,9.12E-03
CD59,0.330158783,0.006916209
MXD1,0.330379241,0.004283891
RP9,0.330654166,0.001486825
PGAP6,0.330731243,0.000810249
AKAP8L,0.330970632,0.000721293
PARP16,0.331026743,0.000545754
PKDCC,0.331068547,0.048459295
TMEM161A,0.331164919,0.001213478
PLXDC2,0.331265676,0.037051152
TRIM4,0.331403105,0.00019815
FCHSD2,0.331483703,0.001547213
IRF2,0.331533398,0.002131791
ZMYND8,0.331661791,0.000177569
CRELD1,0.331882488,0.001169858
PTMS,0.331888201,0.037633249
ZNF274,0.331930135,0.036066165
POU3F3,0.332161192,0.006490079
PSPH,0.332189017,0.000246675
ANKRD13D,0.332663381,0.000237378
FCSK,0.33270794,0.013373779
PUS3,0.332828125,0.000110095
RCC2,0.332967152,0.000248106
FYN,0.333042705,4.87E-05
ZNF672,0.33367823,0.000973513
USP3,0.333684482,0.003201313
SNRNP35,0.334104142,0.007640244
STXBP4,0.334286099,0.007280526
RANGRF,0.334405264,0.00155839
PRPF31,0.334819901,0.000184524
SGPL1,0.33494099,0.003161097
STK11,0.335184256,0.000430419
UBA7,0.335190456,0.031088489
DYNLT1,0.335271698,0.009602465
METTL16,0.335700417,0.006498073
ASPSCR1,0.336370222,0.005752501
CRTC3,0.336545886,0.044671348
HOMEZ,0.33673685,0.009391707
CCND3,0.33684362,3.16E-05
PGLS,0.336952892,0.003444688
ATP6V1C2,0.337284574,0.019086811
U2AF2,0.337320958,6.82E-05
RPL30,0.337361801,0.009685349
FKBP2,0.337661032,0.003281089
NUDT8,0.337760177,0.044645228
SELENOO,0.337767114,0.00455812
SMARCD3,0.337817484,0.00110059
PBX4,0.338021871,0.0218695
KRT10,0.338151231,0.003283659
RPS10,0.338532378,0.00220286
TBKBP1,0.338731729,0.033537486
TAF8,0.338952717,7.79E-05
PHRF1,0.338967779,0.006683961
MYH9,0.339323059,0.018970166
CLCN2,0.339435906,0.027708272
SLC6A8,0.339661834,0.026038555
GGA1,0.339678604,0.003428913
NEO1,0.339819354,0.02979575
ALDH2,0.340080418,0.004734628
PSME1,0.340180106,0.002384476
AGPAT2,0.340353727,0.014627541
WDR59,0.340402366,0.009747221
VEGFD,0.340479474,0.031016289
PLCD4,0.34057431,0.009547659
CIAO2B,0.340735951,0.001513685
MVB12A,0.341001508,0.007814798
MIDN,0.341131795,0.022375155
HLA-A,0.341510681,0.022608763
NOD1,0.341751414,0.019950604
NFKB1,0.341884595,0.001055887
VCAN,0.342064736,0.045985408
RNF114,0.342382491,0.000518269
INTS11,0.342763044,0.005572171
PNPT1,0.342792127,0.009472536
AJM1,0.342920395,0.036043047
RPL38,0.34294409,0.00624177
NDOR1,0.343144692,0.023825608
CARD19,0.343311824,0.002635639
ECHDC2,0.343355204,0.036534648
LINC01410,0.34339482,0.028154116
CARS2,0.34359181,0.000586572
SIRT2,0.343673582,0.045947276
ZFYVE19,0.343683575,0.001153642
RPL39,0.343692298,0.004539365
RPL35,0.34380881,0.005804565
TMEM184B,0.344347944,0.000676209
RPL19,0.344627627,0.003026306
GPR132,0.344981192,2.66E-02
RPL11,0.345666392,0.00702781
GP1BA,0.346455008,0.041297005
CHPT1,0.346588285,0.004163727
LGI4,0.346902591,0.021468443
TNKS1BP1,0.346958763,0.001347826
SAC3D1,0.3469939,0.011952196
INPP5E,0.347623776,0.000209113
ZBTB47,0.348004845,0.025802311
TLE2,0.348345196,0.009525866
RPS20,0.348606038,0.003298091
PFKFB3,0.34871498,0.003457238
RPS8,0.348732268,0.001036591
MTMR11,0.349381804,0.007611901
THAP2,0.34957227,0.016695412
LCP2,0.349668636,0.021635804
IFNLR1,0.349763336,0.045886857
MRPL18,0.349779825,0.001244287
RPS5,0.349829588,0.00133977
CLK3,0.350146416,0.003695947
FRAT2,0.350244056,0.000688273
SLC22A23,0.350396891,0.012617465
KDM6B,0.350625256,0.014487421
GFPT2,0.350651094,0.000689994
TAX1BP3,0.350811483,0.049965591
UIMC1,0.350822997,8.12E-05
TMEM86B,0.350858454,0.017780926
IFT140,0.351061423,0.000992249
PALM,0.351117067,0.011852113
PUS1,0.351615846,0.001432346
FAM89B,0.351928584,0.004698381
MED25,0.352160892,0.000580149
DGAT1,0.35225908,0.001502816
PHACTR4,0.352508953,0.015634664
TRIM26,0.352865073,0.006224606
TRPS1,0.352890211,0.02083742
SAP30,0.352970172,0.001868883
TRIP4,0.353804389,0.000400598
HSBP1L1,0.35388333,0.000236902
RING1,0.354099012,0.000212825
HSPA12B,0.354176486,0.037675516
ANKRD13B,0.354456098,6.46E-03
USF2,0.354590729,4.30E-05
KIF26A,0.354957124,0.03058209
STK11IP,0.355148956,0.001282588
DPP3,0.355298006,0.001687801
LOC644656,0.355473187,0.048986379
PARP12,0.355651492,0.01845742
PPP1R1A,0.355844214,0.005734341
FBXL8,0.355996632,0.0186568
LOXL3,0.356388653,0.007530572
SNX32,0.356389419,0.038509551
IMPDH1,0.356509914,0.001314827
ABL1,0.35664072,0.026453975
NTNG2,0.356882919,0.023353718
ARL6IP6,0.356910984,0.003552028
MYORG,0.357351457,0.032907491
CDK11B,0.35741453,0.000279888
CCDC121,0.357551866,0.010602291
MAPK7,0.357582094,0.002091404
BTNL9,0.357760278,0.049092004
FZD1,0.357799694,0.018020114
STOX1,0.357999241,0.035627992
ECI1,0.358004499,0.001108968
PSD2,0.358252838,0.011091968
CMTM6,0.358323288,0.010693068
LIMD1,0.358324341,0.005674271
ADGRA3,0.358329956,0.029851368
OGFR,0.35848912,0.001581245
BCL2L11,0.358699303,0.009721889
LZTS2,0.359074932,0.04500183
C20orf96,0.359109049,0.000154211
RFXANK,0.360173699,0.003500307
MMP25,0.360238991,0.035041061
RPL34,0.360529519,0.003314848
PLOD2,0.361016337,0.023234107
SLC41A1,0.361366863,0.000178532
TMEM94,0.361828244,0.002890784
RBM48,0.361840962,0.004490441
NKX3-1,0.36200079,0.037524652
GAU1,0.362146297,0.019562846
C19orf73,0.362305415,0.011798795
TTC23,0.36283267,0.0097201
CSTB,0.362845626,0.000236505
ZFHX3,0.363031551,0.015412118
RASSF1,0.363163863,0.000311731
SNRNP48,0.36327186,0.002521204
JAM2,0.363337035,0.010808536
MAVS,0.363377272,0.014776849
REC8,0.363701678,0.005420487
RNF220,0.363841987,0.02154606
DXO,0.363998748,0.000163222
YPEL3,0.364132806,0.000826467
FAH,0.364347947,0.003671621
RPS27,0.364870196,0.006688314
EGLN3,0.364885305,0.031476404
CLK1,0.365036787,0.041559747
ST20,0.365065522,0.024820119
UBALD1,0.365390207,0.000494654
CLIP2,0.365769398,0.009322404
ZNF771,0.365825547,0.001948239
HDGF,0.366193759,3.00E-06
KCNJ14,0.366285561,0.005098269
SNHG5,0.366320786,0.040769057
SPECC1L,0.366428678,2.51E-06
CALCOCO2,0.366635863,0.001744867
DISC1,0.36690913,0.001981065
TRIM41,0.366957557,0.020341606
TRPM4,0.367445849,0.001431753
DVL1,0.367531736,0.000592414
ANKZF1,0.367799665,0.007211281
SNRNP70,0.368009776,0.007259759
FAM193B,0.368240115,0.00328953
RHOBTB3,0.368245052,0.040946158
NEIL1,0.368274021,0.001888473
DPP9,0.368280628,0.000143226
GTF2IRD1,0.368895105,0.000327655
PTPN23,0.368920611,0.004557193
MEPCE,0.369040065,8.05E-05
DAXX,0.369318685,2.01E-05
RPL8,0.36936915,0.000866106
TRIM28,0.369729986,0.000347387
LIX1L,0.369733043,0.001591363
ARAP3,0.369809666,0.014510809
JSRP1,0.370389182,0.008565462
NOP53,0.370760146,0.001601594
RAVER1,0.370863117,0.028432667
RASSF4,0.371158018,0.006370855
SF3A2,0.371321651,0.009472536
APBA3,0.371382222,0.005040802
PPM1D,0.371535948,0.007715761
CYP20A1,0.371791812,0.005652336
ZNF732,0.372056046,0.042555703
PTPRU,0.372076733,0.0045874
HAGHL,0.372279226,0.004480212
RPL13,0.372394537,0.001274962
C1QL1,0.3724177,0.011560611
ZNF688,0.372459783,0.003373687
IER5L,0.372716145,0.03475337
RPL37A,0.372821688,0.001660592
TP53INP1,0.372849955,0.049729151
FBRS,0.373367557,0.002273532
NXF1,0.373547514,0.000486433
NBPF19,0.373553804,0.020009961
AIP,0.373616488,0.000420865
ACSS1,0.37364234,0.022791681
DAZAP1,0.373713976,0.00140551
MTMR3,0.374287202,6.88E-05
DDR2,0.374294274,0.031654502
MYO10,0.374398135,0.022495243
RAI14,0.374768186,0.048952418
GMPPA,0.374850993,0.001330118
PCED1A,0.374970245,0.000853007
SLC25A20,0.375046008,0.005090062
MGST2,0.375153819,0.005259888
FZD4,0.375196726,0.001549012
ARHGAP27,0.375244104,0.007102234
SMARCD2,0.375499979,0.022328381
PLEKHO1,0.375560048,1.52E-03
MED12,0.375595054,0.01094722
PEX6,0.375640844,0.000453289
CNPY3,0.375870913,0.000677031
PLAC8L1,0.376330049,0.049847209
TIGD5,0.37692269,0.000492886
C1orf226,0.377094454,0.017206996
BCAR1,0.377145418,0.010103364
MARVELD2,0.377482494,0.034701762
CD81,0.377525743,0.000928023
NFKBID,0.377593356,0.015648545
BCL2,0.377727043,0.002031589
ZNF850,0.377728261,0.04007004
TMEM52,0.377978466,0.022983496
KEAP1,0.378132196,0.000919725
RASA4,0.378385551,0.003552028
ZNF853,0.37859451,0.000421131
TIPARP,0.378982151,2.29E-02
MAX,0.379036816,1.14E-05
PPP1R16A,0.379325345,0.001607048
MAML2,0.379343071,0.023660093
NME4,0.379743639,0.003826881
PYCR1,0.379797596,0.008154107
GPR137,0.379908534,0.000332024
FTSJ3,0.380108942,0.000143107
RNF166,0.38013809,3.34E-06
C1orf54,0.380172916,0.008697003
TNFSF12,0.380647969,0.001097926
GPT,0.380809732,0.017201038
NCAPD2,0.381411207,0.017795713
SOAT1,0.381462595,0.000314029
PHETA2,0.381643546,0.02886454
ZBTB17,0.381800058,0.001812209
PKD1P6-NPIPP1,0.382094748,9.37E-03
OLFM2,0.382130176,0.02850716
ARSL,0.382233931,0.01463292
ACIN1,0.382355128,0.000486384
NOL3,0.382360412,0.008955042
PAFAH1B3,0.382948962,0.000798711
